id,aktywny,nazwa,kategorie,cena,w sprzedazy,ilosc,dostepne_do_zamowienia,zdjecie,opis,stan,miasto,tryb,data,pakiet,platnosc,zalezny_od_stanu
1,1,JavaScript Developer,Kursy FRONT-END|Kursy ZDALNE|Black Friday 2021,10900 zl,0,10000,1,https://sklep.coderslab.pl/img/p/1/1/9/119-large_default.jpg,"<br/><br/>Poniżej znajdziesz najważniejsze informacje dotyczące Twojego kursu.Miasto: KrakówAdres: ul. Racławicka 58Tryb kursu: dzienny, zajęcia od poniedziałku do piątku, w godz. 9:00 - 17:00Pakiet kursu: PodstawowyData udostępnienia preworku: 4 tygodnie przed datą rozpoczęcia kursuLiczba godzin kursu: 395,5 godzinyHarmonogram kursu - sprawdź w jakich dniach i godzinach będą odbywały się zajęcia<br/>Ogólne Warunki Umowy - zapoznaj się ze szczegółowymi warunkami udziału w kursie<br/>Szczegółowy program kursu - zobacz jakie zagadnienia będą poruszane w każdym tygodniu kursu<br/><br/>Pamiętaj! Miesiąc przed startem kursu udostępnimy Ci tzw. prework czyli materiały przygotowujące do głównej części kursu. Zapoznasz się z systemami i technologiami, z jakimi będziesz miał kontakt podczas kursu oraz otrzymasz pierwsze zadania. Przygotujesz również swój komputer do zajęć, dzięki czemu nie będzie tracił na to czasu w trakcie zajęć. <br/>Na prework zarezerwuj 60 godzin. Dostęp do niego otrzymasz miesiąc przed kursem od Opiekuna Kursu, który skontaktuje się z Tobą po dokonaniu zakupu.<br/><br/><br/><br/><br/>Nasz bestseller! <br/>Na tym kursie nauczysz się programować tę część stron internetowych i aplikacji webowych, którą użytkownicy widzą w przeglądarce. W uporządkowany sposób przekażemy Ci podstawy programowania w języku JavaScript i używania biblioteki React. <br/><br/>Za kurs możesz zapłacić na trzy sposoby:<br/><br/><br/>Płatność jednorazowa - brak dodatkowych opłat, możliwość płatności kartą lub przelewem. <br/><br/><br/>Raty PayU 0% - nieoprocentowane raty PayU, dzięki którym nie ponosisz żadnych dodatkowych kosztów. Płatność za kurs możesz podzielić na 3,5,6, lub 10 rat. <br/><br/><br/>Niskie Raty PayU już od 356 zł - możliwość podzielenia płatności za kurs nawet na 36 rat. Oprocentowanie zależy od liczby rat i zaczyna się już od 6,5%.Sprawdź wysokość rat dla Twojego kursu: kalkulator rat PayU<br/><br/><br/>TRYBY NAUKI<br/>Kurs możesz odbyć w dwóch trybach:<br/><br/><br/>Dziennym<br/><br/>Zajęcia odbywają się zdalnie od poniedziałku do piątku w godzinach 9:00-17:00. <br/><br/>Weekendowym<br/><br/>Zajęcia odbywają się zdalnie co drugi tydzień w soboty i niedziele w godzinach 9:00-17:00.<br/> <br/>PAKIETY CENOWE<br/><br/>W ramach kursu możesz wybrać jeden z trzech pakietów cenowych. Każdy z nich realizuje inne potrzeby kursanta i dlatego zawiera inną liczbę godzin nauki oraz różne elementy składowe. Wybierz pakiet najlepszy dla siebie.<br/><br/><br/>Pakiet podstawowy – dla chcących zdobyć nowe kompetencje<br/><br/>Odpowiedni wybór dla tych, którzy nie szukają pracy po kursie, a jedynie chcą zdobyć umiejętności uzupełniające ich obecne kompetencje.<br/><br/><br/>Pakiet profesjonalny – dla myślących o zmianie pracy<br/><br/>Skutecznie przygotujemy Cię do wymagającego procesu rekrutacji w nowej branży. Zdobędziesz więcej kompetencji i praktycznych umiejętności, dzięki czemu będziesz miał szansę wyróżnić się wśród innych kandydatów na rynku.<br/><br/><br/>Pakiet premium – dla chcących zyskać przewagę na rynku pracy<br/><br/>Pakiet zawiera wszystkie elementy z niższych pakietów oraz dodatkowo moduł Full-Stack (połączenie technologii back-end i front-end). Ten wybór pozwoli Ci aplikować na bardziej wymagające stanowiska.<br/><br/>Pakiet Pewna Praca – dla chcących szybko i sprawnie wejść do branży<br/><br/>Wejdź do IT do 6 miesięcy po kursie! W pakiecie otrzymujesz indywidualne wsparcie wykładowcy i praktyka z branży oraz doradcy kariery. Dodatkowo zrobisz międzynarodowy certyfikat Scrum Developer Certified (SDC™️) i zyskasz pierwszeństwo w poleceniach do firm partnerskich.<br/><br/><br/><br/><br/>",used,Kraków,Dzienny,10.01.2022 (KRA_FER_S_31),Podstawowy,Jednorazowa,0
2,1,Tester Manualny,Kursy IT|Kursy ZDALNE|Black Friday 2021,5900 zl,0,10000,1,https://sklep.coderslab.pl/img/p/1/2/3/123-large_default.jpg,"<br/><br/>Poniżej znajdziesz najważniejsze informacje dotyczące Twojego kursu. Miasto: KrakówAdres zajęć: ul. Racławicka 58Tryb kursu: stacjonarny, zajęcia od poniedziałku do piątku w godz. 9:00-17:00Pakiet kursu: PodstawowyLiczba godzin kursu: 120 godzinData udostępnienia preworku: 2 tygodnie przed datą rozpoczęcia kursuHarmonogram kursu - sprawdź, w jakich dniach i godzinach będą odbywały się zajęcia<br/>Szczegółowy program kursu - zobacz, jakie zagadnienia będą poruszane w każdym tygodniu kursu<br/>Ogólne Warunki Umowy - zapoznaj się ze szczegółowymi warunkami udziału w kursiePamiętaj! 2 tygodnie przed startem kursu udostępnimy Ci tzw. prework czyli materiały przygotowujące do głównej części kursu. Zapoznasz się z podstawowymi zagadnieniami testerskimi, z którymi później będziesz miał do czynienia podczas kursu. Na prework zarezerwuj 40 godzin. Dostęp do niego otrzymasz 2 tygodnie przed kursem od Opiekuna Kursu, który skontaktuje się z Tobą po dokonaniu zakupu. <br/><br/><br/><br/><br/>Najkrótszy i najmniej intensywny z naszych kursów. Przygotuje Cię do zawodu Testera Manualnego. Zapewni Ci szybkie wejście do branży IT ponieważ testerzy są niezastąpieni w każdym zespole programistycznym. W trakcie kursu Testera Manualnego zdajesz egzamin, którego wynikiem jest otrzymanie niezależnego, międzynarodowe certyfikatu ISTQB. Dzięki niemu zdecydowanie łatwiej będzie Ci znaleźć pracę w zawodzie. W trakcie kursu nauczysz się metodologii i narzędzi przeprowadzania testów oprogramowania, które weryfikują czy działa ono zgodnie z wymaganiami klienta.<br/>Za kurs możesz zapłacić na trzy sposoby:<br/>Płatność jednorazowa - brak dodatkowych opłat, możliwość płatności kartą lub przelewem. <br/>Raty PayU 0% - nieoprocentowane raty PayU, dzięki którym nie ponosisz żadnych dodatkowych kosztów. Płatność za kurs możesz podzielić na 3,5,6, lub 10 rat. <br/>Niskie Raty PayU już od 193 zł - możliwość podzielenia płatności za kurs nawet na 36 rat. Oprocentowanie zależy od liczby rat i zaczyna się już od 6,5%.Sprawdź wysokość rat dla Twojego kursu: kalkulator rat PayU.<br/>TRYBY NAUKI<br/>Kurs możesz odbyć w trzech trybach:<br/>Stacjonarnym<br/>Zajęcia odbywają się od poniedziałku do piątku w godzinach 9:00-17:00 w siedzibie Coders Lab. <br/>Weekendowym<br/>Zajęcia odbywają się co drugi tydzień w soboty i niedziele w godzinach 9:00-17:00 w siedzibie Coders Lab.<br/>Zdalnym<br/>Kurs odbywa się zdalnie z dowolnego miejsca, wystarczy dostęp do internetu. 50% godzin kursu to zajęcia zdalne z wykładowcą i grupą w wirtualnej klasie. Zajęcia odbywają się wieczorami i w weekendy w godzinach 18:30-21:30. Pozostałe 50% godzin kursu to nauka własna. <br/>PAKIETY CENOWE<br/>W ramach kursu możesz wybrać jeden z trzech pakietów cenowych. Każdy z nich realizuje inne potrzeby kursanta i dlatego zawiera inną liczbę godzin nauki oraz różne elementy składowe. Wybierz pakiet najlepszy dla siebie.<br/>Pakiet podstawowy – dla chcących zdobyć nowe kompetencje<br/>Odpowiedni wybór dla tych, którzy nie szukają pracy po kursie, a jedynie chcą zdobyć umiejętności uzupełniające ich obecne kompetencje.<br/>Pakiet profesjonalny – dla chcących zmienić pracę<br/>Skutecznie przygotujemy Cię do wymagającego procesu rekrutacji w nowej branży. Zdobędziesz więcej kompetencji i praktycznych umiejętności, dzięki czemu będziesz miał szansę wyróżnić się wśród innych kandydatów na rynku.<br/>Pakiet premium – dla wymagających<br/>Pakiet dla najbardziej wymagających, zawierający wszystkie elementy z niższych pakietów oraz dodatkowo pełny kurs Testera Automatycznego. Ten wybór pozwoli Ci aplikować na bardziej wymagające stanowiska.<br/><br/><br/><br/><br/>",used,Kraków,Dzienny,07.02.2022 (KRA_TEM_S_15),Podstawowy,Jednorazowa,0
3,1,Python Developer,Kursy BACK-END|Black Friday 2021,10900 zl,0,10000,1,https://sklep.coderslab.pl/img/p/1/2/7/127-large_default.jpg,"<br/><br/>Poniżej znajdziesz najważniejsze informacje dotyczące Twojego kursu. Miasto:  KrakówAdres zajęć: ul. Racławicka 58Tryb kursu: stacjonarny, zajęcia pon-pt. w godz. 9-17Pakiet kursu: PodstawowyData udostępnienia preworku: 4 tygodnie przed datą rozpoczęcia kursuLiczba godzin kursu: 395,5 godzinyHarmonogram kursu - sprawdź w jakich dniach i godzinach będą odbywały się zajęcia<br/>Ogólne Warunki Umowy - zapoznaj się ze szczegółowymi warunkami udziału w kursieSzczegółowy program kursu - zobacz jakie zagadnienia będą poruszane w każdym tygodniu kursu<br/>Pamiętaj! Miesiąc przed startem kursu udostępnimy Ci tzw. prework czyli materiały przygotowujące do głównej części kursu. Zapoznasz się z systemami i technologiami, z jakimi będziesz miał kontakt podczas kursu oraz otrzymasz pierwsze zadania. Przygotujesz również swój komputer do zajęć, dzięki czemu nie będzie tracił na to czasu w trakcie zajęć. <br/>Na prework zarezerwuj 60 godzin. Dostęp do niego otrzymasz miesiąc przed kursem od Opiekuna Kursu, który skontaktuje się z Tobą po dokonaniu zakupu.<br/><br/><br/><br/><br/>Python to jeden z najprzyjemniejszych języków do nauki na początek. Po tym kursie będziesz potrafił programować strony i aplikacje internetowe w taki sposób, że będą wykonywały dokładnie to, czego się od nich oczekuje. Poznasz tajniki pisania kodu wykonywanego na serwerze czyli w miejscu, którego zwykły użytkownik nie widzi i najczęściej nie ma o nim pojęcia. Będziesz odpowiedzialny za logikę systemu oraz to, aby część front-endowa dostała odpowiednie informacje umożliwiające poprawne wyświetlanie w oknie przeglądarki. <br/><br/>Za kurs możesz zapłacić na trzy sposoby:<br/><br/><br/>Płatność jednorazowa - brak dodatkowych opłat, możliwość płatności kartą lub przelewem. <br/><br/><br/>Raty PayU 0% - nieoprocentowane raty PayU, dzięki którym nie ponosisz żadnych dodatkowych kosztów. Płatność za kurs możesz podzielić na 3,5,6, lub 10 rat. <br/><br/><br/>Niskie Raty PayU już od 356 zł - możliwość podzielenia płatności za kurs nawet na 36 rat. Oprocentowanie zależy od liczby rat i zaczyna się już od 6,5%.Sprawdź wysokość rat dla Twojego kursu: kalkulator rat PayU<br/><br/>TRYBY NAUKI<br/>Kurs możesz odbyć w dwóch trybach:<br/><br/><br/>Dziennym<br/><br/>Zajęcia odbywają się zdalnie od poniedziałku do piątku w godzinach 9:00-17:00. <br/><br/>Weekendowym<br/><br/>Zajęcia odbywają się zdalnie co drugi tydzień w soboty i niedziele w godzinach 9:00-17:00.<br/><br/>PAKIETY CENOWE<br/><br/>W ramach kursu możesz wybrać jeden z trzech pakietów cenowych. Każdy z nich realizuje inne potrzeby kursanta i dlatego zawiera inną liczbę godzin nauki oraz różne elementy składowe. Wybierz pakiet najlepszy dla siebie.<br/><br/><br/>Pakiet podstawowy – dla chcących zdobyć nowe kompetencje<br/><br/>Odpowiedni wybór dla tych, którzy nie szukają pracy po kursie, a jedynie chcą zdobyć umiejętności uzupełniające ich obecne kompetencje.<br/><br/><br/>Pakiet profesjonalny – dla myślących o zmianie pracy<br/><br/>Skutecznie przygotujemy Cię do wymagającego procesu rekrutacji w nowej branży. Zdobędziesz więcej kompetencji i praktycznych umiejętności, dzięki czemu będziesz miał szansę wyróżnić się wśród innych kandydatów na rynku.<br/><br/><br/>Pakiet premium – dla chcących zyskać przewagę na rynku pracy<br/><br/>Pakiet zawiera wszystkie elementy z niższych pakietów oraz dodatkowo moduł Full-Stack (połączenie technologii back-end i front-end). Ten wybór pozwoli Ci aplikować na bardziej wymagające stanowiska.<br/><br/>Pakiet Pewna Praca – dla chcących szybko i sprawnie wejść do branży<br/><br/>Wejdź do IT do 6 miesięcy po kursie! W pakiecie otrzymujesz indywidualne wsparcie wykładowcy i praktyka z branży oraz doradcy kariery. Dodatkowo zrobisz międzynarodowy certyfikat Scrum Developer Certified (SDC™️) i zyskasz pierwszeństwo w poleceniach do firm partnerskich.<br/><br/><br/><br/><br/>",used,Kraków,Dzienny,10.01.2022 (KRA_PYT_S_10),Podstawowy,Jednorazowa,0
4,1,Node.js dla programistów,Kursy BACK-END|Kursy dla średnio zaawansowanych,4500 zl,0,10000,1,https://sklep.coderslab.pl/img/p/1/2/8/128-large_default.jpg,"<br/><br/>Poniżej znajdziesz najważniejsze informacje dotyczące Twojego kursu.Adres zajęć: platforma do nauki zdalnejTryb kursu: wieczorowy, zajęcia wieczorami i w weekendy, przeważnie w godz. 18:30-21:30.Pakiet kursu: PodstawowyData udostępnienia preworku: 2 tygodnie przed datą rozpoczęcia kursuLiczba godzin kursu: 130 godzinHarmonogram kursu - sprawdź w jakich dniach i godzinach będą odbywały się zajęcia<br/>Wymagania wstępne - ten kurs przeznaczony jest dla osób, które mają już za sobą pierwsze doświadczenia z kodowaniem. Sprawdź, co należy już umiećOgólne Warunki Umowy - zapoznaj się ze szczegółowymi warunkami udziału w kursieSzczegółowy program kursu - zobacz jakie zagadnienia będą poruszane w każdym tygodniu kursu<br/>Pamiętaj! 2 tygodnie przed startem kursu udostępnimy Ci tzw. prework, czyli materiały przygotowujące do głównej części kursu. Jest to praca własna. Aby zrealizować ten materiał musisz spełniać wymagania wstępne. Ukończenie preworku to warunek konieczny udziału w kursie!<br/>Na prework zarezerwuj 20 godzin. Dostęp do niego otrzymasz od Opiekuna Kursu, który skontaktuje się z Tobą po dokonaniu zakupu. <br/><br/><br/><br/><br/>Kurs drugiego stopnia to kurs umożliwiający wejście na wyższy poziom programowania początkującym developerom. Uzupełnienie umiejętności o NodeJS zwiększa konkurencyjność i otwiera przed absolwentami kursu nowe możliwości w branży IT, pozwalając aplikować na bardziej wymagające stanowiska.<br/>Kurs II stopnia umożliwi uzupełnienie kompetencji front-endowych o back-endowe i zostanie Full Stack Developerem.<br/>Kurs organizowany jest w trybie zdalnym, dzięki czemu możesz go swobodnie łączyć z innymi obowiązkami, a jednocześnie pracować systematycznie dzięki sesjom w Wirtualnej Klasie. Stały kontakt z wykładowcą i praktyczne warsztaty w małych grupach oraz wymagane zaliczenie stanowią gwarancję najwyższej jakości naszego kursu.  <br/>Model nauki oparty jest o Wirtualną Klasę, zajęcia odbywają się zdalnie w poniedziałki i w czwartki, w godz. 18:30-20:30.<br/>Bierzesz udział w interaktywnych zajęciach z wykładowcą i grupą na żywo 2 razy w tygodniu.<br/>Uczysz się z dowolnego miejsca z dostępem do internetu.<br/>Z łatwością połączysz naukę na kursie z pracą lub studiami.<br/> <br/>Za kurs możesz zapłacić na trzy sposoby:<br/>Płatność jednorazowa - brak dodatkowych opłat, możliwość płatności kartą lub przelewem. <br/>Raty PayU 0% - nieoprocentowane raty PayU, dzięki którym nie ponosisz żadnych dodatkowych kosztów. Płatność za kurs możesz podzielić na 3,5,6, lub 10 rat. <br/>Niskie Raty PayU już od 104,45 zł - możliwość podzielenia płatności za kurs nawet na 36 rat. Oprocentowanie zależy od liczby rat i zaczyna się już od 6,5%.<br/><br/><br/><br/><br/><br/>",used,Online,Wieczorowy,17.01.2022 (ONL_FSF_E_10),Podstawowy,Jednorazowa,0
5,1,Tester Automatyzujący,Kursy IT|Kursy ZDALNE,4500 zl,0,10000,1,https://sklep.coderslab.pl/img/p/1/2/4/124-large_default.jpg,"<br/><br/>Poniżej znajdziesz najważniejsze informacje dotyczące Twojego kursu.Adres zajęć: platforma do nauki zdalnejTryb kursu: zdalny, zajęcia wieczorami i w weekendy, przeważnie w godz. 18:30-21:30.Pakiet kursu: PodstawowyData udostępnienia preworku: 2 tygodnie przed datą rozpoczęcia kursuLiczba godzin kursu: 120 godzinHarmonogram kursu - sprawdź w jakich dniach i godzinach będą odbywały się zajęcia<br/>Ogólne Warunki Umowy - zapoznaj się ze szczegółowymi warunkami udziału w kursieSzczegółowy program kursu - zobacz jakie zagadnienia będą poruszane w każdym tygodniu kursu<br/><br/>Pamiętaj! <br/>2 tygodnie przed startem kursu udostępnimy Ci tzw. prework czyli materiały przygotowujące do głównej części kursu. Zapoznasz się z podstawowymi zagadnieniami, z którymi później będziesz miał do czynienia podczas kursu. Przerobienie preworku jest warunkiem koniecznym udziału w kursie. <br/>Na prework zarezerwuj 40 godzin. Dostęp do niego otrzymasz 2 tygodnie przed kursem od Opiekuna Kursu, który skontaktuje się z Tobą po dokonaniu zakupu. <br/><br/><br/><br/><br/>Zrób kolejny krok na ścieżce swojej kariery i naucz się tworzyć testy automatyczne. Wystarczą 4 tygodnie aby zostać Junior Testerem Automatyzującym! W ramach kursu poznasz narzędzia i środowisko pracy testera oraz odbędziesz pełny sprint Scrum’owy, ucząc się dobrych praktyk testerskich. <br/>Aby wziąć udział w kursie wymagamy znajomości testowania manualnego. Twoją wiedzę sprawdzimy podczas rekrutacji na kurs. Mile widziana znajomość podstaw języka Java. <br/>Za kurs możesz zapłacić na trzy sposoby:<br/>1. Płatność jednorazowa - brak dodatkowych opłat, możliwość płatności kartą lub przelewem. <br/>2. Raty PayU 0% - nieoprocentowane raty PayU, dzięki którym nie ponosisz żadnych dodatkowych kosztów. Płatność za kurs możesz podzielić na 3,5,6, lub 10 rat. <br/>3. Niskie Raty PayU już od 319,88 zł - możliwość podzielenia płatności za kurs nawet na 36 rat. Oprocentowanie zależy od liczby rat i zaczyna się już od 6,5%.Sprawdź wysokość rat dla Twojego kursu: kalkulator rat PayU<br/>Kurs organizujemy w trybie zdalnym, dzięki czemu uczysz się z dowolnego miejsca.<br/>- Model nauki oparty jest o Wirtualna Klasę, zajęcia odbywają się zdalnie wieczorami i w weekendy przeważnie w godz. 18:30-21:30.<br/>- Zajęcia w wirtualnej klasie to aż 50% godzin kursu.<br/>- Bierzesz udział w interaktywnych zajęciach na żywo 3 razy w tygodniu.<br/>- Uczysz się z dowolnego miejsca z dostępem do internetu.<br/>- Z łatwością połączysz naukę na kursie z pracą lub studiami.<br/><br/><br/><br/><br/><br/>",used,Online,Wieczorowy,31.01.2022 (ONL_TEA_E_10),Podstawowy,Jednorazowa,0
6,1,Test Lab,Kursy dla średnio zaawansowanych,249 zl,0,10000,1,https://sklep.coderslab.pl/img/p/1/3/9/139-large_default.jpg,"<br/><br/>Poniżej znajdziesz najważniejsze informacje dotyczące Twojego kursu.Adres zajęć: self-learningTryb kursu: mailing (newsletter) wysyłany raz w tygodniu we wtorkiTermin pierwszego maila: 30.11.2021Liczba godzin kursu: 24 godziny<br/>Ogólne Warunki Umowy - zapoznaj się ze szczegółowymi warunkami udziału w kursie<br/> <br/><br/><br/><br/><br/>Test Lab. Przetestuj 3 dodatkowe rodzaje aplikacji po zakończeniu zajęćTest Lab to innowacyjne rozwiązanie w świecie szkół IT. Wprowadzamy to jako pierwsi, bo w ten sposób odpowiadamy na potrzeby naszych kursantów.Co to jest Test Lab?Na Test Lab, nowy moduł kursu testerskiego dla absolwentów, składają się 24 godziny samodzielnej nauki. Przez 6 tygodni po zakończeniu zajęć w każdy wtorek dostaniesz od nas e-mail z nowymi zagadnieniami utrwalającymi wiedzę (m.in. zadania z SQL) oraz nowe materiały do nauki testowania. Wszystkie materiały znajdziesz również w LMS-ie, naszej autorskiej platformie edukacyjnej. Dzięki temu nie zgubisz żadnej z wartościowych treści Test Labu.Dla kogo jest Test Lab?Test Lab powstał z myślą o naszych absolwentach i kursantach. Chcemy pokazać Ci jak najwięcej typów systemów, z którymi możesz pracować. W tym celu wprowadziliśmy zmiany w programie kursu i pozostajemy z Tobą w kontakcie jeszcze po zakończeniu kursu. Czegoś takiego nie znajdziesz na żadnym innym bootcampie.Test Lab jest nowym elementem kursu testerskiego, ale – jeśli jesteś absolwentem kursu Tester Manualny – możesz kupić go jako osobny produkt. W ten sposób masz okazję przetestować 3 nowe rodzaje aplikacji, których nie było na kursie.<br/>Test Lab to:➡ mailing wysyłany do Ciebie raz w tygodniu przez 6 tygodni,➡ dodatkowe lekcje i zadania do samodzielnej pracy, ➡ możliwość przetestowania aplikacji finansowej, CRM oraz wspierającej działy HR,➡ nauka UML i BPMN,➡ automatyzacja testów Selenium IDE (record&play),➡ praca nad tworzeniem dokumentacji projektowej.Dzięki temu testujesz różne aplikacje i zdobywasz niezbędne doświadczenie w pracy testerskiej.<br/><br/><br/><br/><br/>",used,Online,Self-learning,,Podstawowy,Jednorazowa,0
7,1,Java Developer,Kursy BACK-END|Black Friday 2021,11900 zl,0,10000,1,https://sklep.coderslab.pl/img/p/1/2/6/126-large_default.jpg,"<br/><br/>Poniżej znajdziesz najważniejsze informacje dotyczące Twojego kursu. Miasto: WarszawaAdres zajęć: ul. Prosta 51Tryb kursu: stacjonarny, zajęcia pon.-pt. w godzinach 9-17Pakiet kursu: PodstawowyData udostępnienia preworku: 4 tygodnie przed datą rozpoczęcia kursuLiczba godzin kursu: 439,5 godzinyHarmonogram kursu - sprawdź w jakich dniach i godzinach będą odbywały się zajęcia<br/>Ogólne Warunki Umowy - zapoznaj się ze szczegółowymi warunkami udziału w kursie<br/>Szczegółowy program kursu - zobacz jakie zagadnienia będą poruszane w każdym tygodniu kursu<br/><br/>Pamiętaj! Miesiąc przed startem kursu udostępnimy Ci tzw. prework czyli materiały przygotowujące do głównej części kursu. Zapoznasz się z systemami i technologiami, z jakimi będziesz miał kontakt podczas kursu oraz otrzymasz pierwsze zadania. Przygotujesz również swój komputer do zajęć, dzięki czemu nie będzie tracił na to czasu w trakcie zajęć. <br/><br/>Na prework zarezerwuj 60 godzin. Dostęp do niego otrzymasz miesiąc przed kursem od Opiekuna Kursu, który skontaktuje się z Tobą po dokonaniu zakupu. <br/><br/><br/><br/><br/>Najpopularniejszy back-endowy język do zastosowań w internecie i nie tylko. Jest na tyle uniwersalny, że pozwala tworzyć zarówno strony internetowe, aplikacje mobilne, zaawansowane systemy finansowe jak i te związane z obsługą klienta. Zostając Absolwentem tego kursu otworzysz sobie drzwi do świata IT w korporacjach, w których ta technologia bardzo często używana jest przy realizacji dużych i zaawansowanych projektów software’owych. Dzięki naszemu kursowi zyskasz solidne podstawy i ugruntowaną wiedzę dotyczącą programowania w tym języku. <br/><br/>Za kurs możesz zapłacić na trzy sposoby:<br/>Płatność jednorazowa - brak dodatkowych opłat, możliwość płatności kartą lub przelewem. <br/>Raty PayU 0% - nieoprocentowane raty PayU, dzięki którym nie ponosisz żadnych dodatkowych kosztów. Płatność za kurs możesz podzielić na 3,5,6, lub 10 rat. <br/>Niskie Raty PayU już od 389 zł - możliwość podzielenia płatności za kurs nawet na 36 rat. Oprocentowanie zależy od liczby rat i zaczyna się już od 6,5%.Sprawdź wysokość rat dla Twojego kursu: kalkulator rat PayU<br/>TRYBY NAUKI<br/>Kurs możesz odbyć w dwóch trybach:<br/><br/><br/>Dziennym<br/><br/>Zajęcia odbywają się zdalnie od poniedziałku do piątku w godzinach 9:00-17:00. <br/><br/>Weekendowym<br/><br/>Zajęcia odbywają się zdalnie co drugi tydzień w soboty i niedziele w godzinach 9:00-17:00.<br/><br/>PAKIETY CENOWE<br/><br/>W ramach kursu możesz wybrać jeden z trzech pakietów cenowych. Każdy z nich realizuje inne potrzeby kursanta i dlatego zawiera inną liczbę godzin nauki oraz różne elementy składowe. Wybierz pakiet najlepszy dla siebie.<br/><br/><br/>Pakiet podstawowy – dla chcących zdobyć nowe kompetencje<br/><br/>Odpowiedni wybór dla tych, którzy nie szukają pracy po kursie, a jedynie chcą zdobyć umiejętności uzupełniające ich obecne kompetencje.<br/><br/><br/>Pakiet profesjonalny – dla myślących o zmianie pracy<br/><br/>Skutecznie przygotujemy Cię do wymagającego procesu rekrutacji w nowej branży. Zdobędziesz więcej kompetencji i praktycznych umiejętności, dzięki czemu będziesz miał szansę wyróżnić się wśród innych kandydatów na rynku.<br/><br/><br/>Pakiet premium – dla chcących zyskać przewagę na rynku pracy<br/><br/>Pakiet zawiera wszystkie elementy z niższych pakietów oraz dodatkowo moduł Full-Stack (połączenie technologii back-end i front-end). Ten wybór pozwoli Ci aplikować na bardziej wymagające stanowiska.<br/><br/>Pakiet Pewna Praca – dla chcących szybko i sprawnie wejść do branży<br/><br/>Wejdź do IT do 6 miesięcy po kursie! W pakiecie otrzymujesz indywidualne wsparcie wykładowcy i praktyka z branży oraz doradcy kariery. Dodatkowo zrobisz międzynarodowy certyfikat Scrum Developer Certified (SDC™️) i zyskasz pierwszeństwo w poleceniach do firm partnerskich.<br/><br/><br/><br/><br/>",used,Warszawa,Dzienny,17.01.2022 (WAR_JEE_S_29),Podstawowy,Jednorazowa,0
